CustomerID,recency.x,frequency.x,monetary.x,return.x,negative_r_percentile.x,f_percentile.x,m_percentile.x,negative_r_zScore.x,f_zScore.x,m_zScore.x,r_score.x,f_score.x,m_score.x,recency.y,frequency.y,monetary.y,return.y,negative_r_percentile.y,f_percentile.y,m_percentile.y,negative_r_zScore.y,f_zScore.y,m_zScore.y,r_score.y,f_score.y,m_score.y,visitDate,Country
12360,8.248611111111112,45,1083.58,1,0.8910563121089436,0.6477732793522267,0.7548767022451233,1.046742543980615,-0.0887838487689108,-0.03457636360317442,5,4,4,43.09375,84,1578.48,1,0.5715863084284137,0.791313949208686,0.8097165991902834,0.6175066400161733,0.15169191365436513,0.02125423211730654,3,4,5,2011-05-23T09:43:00Z,Others
12361,95.07638888888889,10,189.9,1,0.25726904674273093,0.1785057048214943,0.18071402281928597,-0.6105901233709778,-0.4537798528046275,-0.2513602840050488,2,1,1,278.15694444444443,0,0,0,0.11924917188075083,0,0,-1.4662182580428986,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-02-25T13:51:00Z,Belgium
12362,33.27013888888889,56,974.34,1,0.6013986013986014,0.7202797202797203,0.7269046742730954,0.5691419830254577,0.0259291810708859,-0.06107519480080751,4,4,4,26.354166666666668,180,3722.85,1,0.6584468163415532,0.930806036069194,0.9400073610599926,0.7658951899856375,0.7301959497555385,0.34184505224264433,4,5,5,2011-04-28T09:12:00Z,Belgium
12363,50.09166666666667,16,299.1,1,0.49466323150533675,0.3021715126978285,0.31026867868973135,0.24805962649866736,-0.3912091092556475,-0.22487115578478575,3,2,2,100.30486111111111,7,252.9,1,0.40117776959882223,0.35590725064409273,0.41148325358851673,0.11035699053746166,-0.31231653196845105,-0.17692461730781378,3,2,3,2011-04-11T13:29:00Z,Others
12365,99.06736111111111,22,641.38,1,0.2355539197644461,0.41479573058520425,0.6058152373941847,-0.686768148510699,-0.3286383657066675,-0.1418427784291847,2,3,4,282.1479166666667,0,0,0,0.11004784688995216,0,0,-1.501596353735681,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-02-21T14:04:00Z,Others
12370,82.12013888888889,139,2806.41,1,0.31505336768494663,0.9186602870813397,0.9252852410747148,-0.3632865884776812,0.8914911334984428,0.3833381489583255,2,5,5,42.11527777777778,28,739.28,1,0.576002944423997,0.5406698564593302,0.6308428413691571,0.6261803370461246,-0.18576877407131936,-0.1042091050162961,3,3,4,2011-03-10T12:48:00Z,Others
12372,20.206944444444446,39,914.92,1,0.7258005152741995,0.5991902834008097,0.7088700772911299,0.8184868291892462,-0.1513545923178908,-0.07548896768403125,4,3,4,62.22569444444444,13,383.12,1,0.4942951785057048,0.41185130658814867,0.4917188075082812,0.44791093158809864,-0.2761600297121277,-0.15745627154811678,3,3,3,2011-05-11T10:43:00Z,Others
12373,119.1048611111111,14,364.6,1,0.1762973868237026,0.25800515274199487,0.41221935958778066,-1.0692356511001389,-0.4120660237719742,-0.20898253034131295,1,2,3,302.18541666666664,0,0,0,0.08354803091645197,0,0,-1.6792193871652148,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-02-01T13:10:00Z,Others
12377,122.99722222222222,77,1628.12,1,0.16488774383511226,0.8148693411851307,0.8502024291497976,-1.1435314281852507,0.24492678349231595,0.09751511882413365,1,5,5,306.0777777777778,0,0,0,0.07692307692307693,0,0,-1.7137233416385131,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-01-28T15:45:00Z,Switzerland
12383,46.06319444444444,94,1751.11,1,0.5318365844681634,0.8597718071402282,0.868605079131395,0.3249534361098597,0.42221055688109266,0.1273493484927248,3,5,5,175.39930555555554,5,99.45,1,0.31321310268678687,0.3408170776591829,0.3297754876702245,-0.5553200158719135,-0.3243686993872255,-0.19986592937067285,2,2,2,2011-04-15T14:10:00Z,Belgium
12386,145.12777777777777,10,401.9,1,0.09974236290025763,0.1785057048214943,0.4457121825542878,-1.565950308497175,-0.4537798528046275,-0.19993450394373227,1,1,3,328.2083333333333,0,0,0,0.04674273095325727,0,0,-1.9099003302478008,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-01-06T12:37:00Z,Others
12388,82.99583333333334,35,766.25,1,0.312476996687523,0.5656974604343026,0.6566065513433934,-0.3800014814133326,-0.19306842135054414,-0.11155250882420073,2,3,4,6.2131944444444445,65,2014.41,1,0.8947368421052632,0.7375782112624217,0.8579315421420685,0.9444354561032221,0.03719632317600789,0.08642729283781585,5,4,5,2011-03-09T15:47:00Z,Others
12393,53.24722222222222,39,1061.1000000000001,1,0.4755244755244755,0.5991902834008097,0.7475156422524843,0.1878276887511657,-0.1513545923178908,-0.040029436885147936,3,3,4,63.080555555555556,25,521.5,1,0.4909827015090173,0.513433934486566,0.555391976444608,0.4403329890445429,-0.20384702519948103,-0.1367679772290654,3,3,3,2011-04-08T09:45:00Z,Others
12394,25.069444444444443,21,381.08,1,0.6709606183290394,0.3978652926021347,0.4251012145748988,0.7256734427218151,-0.3390668229648308,-0.20498490366484837,4,2,3,54.39513888888889,6,891.4,1,0.5244755244755245,0.347073978652926,0.6716967243283033,0.5173251315240323,-0.3183426156778383,-0.08146663260833181,3,2,4,2011-05-06T14:01:00Z,Belgium
12395,19.226388888888888,79,1569.72,1,0.7408906882591093,0.8233345601766654,0.8384247331615753,0.8372032675914188,0.2657836980086426,0.08334877186384648,4,5,5,10.094444444444445,77,1448.91,1,0.8284873021715127,0.7747515642252485,0.7891056312108944,0.910029996415218,0.10950932768865457,0.001883063632558107,5,4,4,2011-05-12T10:15:00Z,Belgium
12399,21.221527777777776,42,768.95,1,0.7096061832903938,0.6290025763709974,0.6573426573426573,0.7991208826555534,-0.1200692205434008,-0.11089755785172169,4,4,4,110.18194444444444,17,339.7,1,0.38866396761133604,0.451232977548767,0.4666912035333088,0.02280128233519283,-0.2520556948745788,-0.16394771351468138,2,3,3,2011-05-10T10:22:00Z,Belgium
12401,111.07708333333333,5,84.3,1,0.20022083179977918,0.0736105999263894,0.03165255796834744,-0.9160047531333432,-0.5059221390954443,-0.2769761442620065,2,1,1,294.15763888888887,0,0,0,0.09642988590357011,0,0,-1.608056904790313,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-02-09T13:50:00Z,Belgium
12402,131.07777777777778,11,225.6,1,0.13617960986382038,0.20058888479941112,0.22598454177401545,-1.2977697265193022,-0.4433513955464642,-0.2427003767022705,1,2,2,314.15833333333336,0,0,0,0.06404122193595878,0,0,-1.7853536742435614,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-01-20T13:49:00Z,Belgium
12407,43.13611111111111,27,495.96,1,0.5450864924549135,0.4836216415163784,0.5171144644828856,0.3808243906885832,-0.2764960794158508,-0.17711795265803681,3,3,3,40.30972222222222,50,1212.16,1,0.5841001104158999,0.6772175193227825,0.7489878542510121,0.6421857396563966,-0.053194932464800455,-0.033511889973710275,3,4,4,2011-04-18T12:25:00Z,Belgium
12408,68.0375,36,837.59,1,0.3894000736105999,0.5756348914243651,0.6820022083179977,-0.09448300890426826,-0.1826399640923808,-0.09424724868469919,2,3,4,23.21527777777778,69,2050.96,1,0.6761133603238867,0.7508281192491719,0.8627162311372838,0.7937199668311875,0.06130065801355679,0.091891645759924,4,4,5,2011-03-24T14:47:00Z,Belgium
12410,116.20972222222223,26,693.33,1,0.18697092381302907,0.4681634155318366,0.6264262053735737,-1.013974438848965,-0.2869245366740142,-0.1292410365698196,1,3,4,299.29027777777776,0,0,0,0.08943687891056312,0,0,-1.6535553396720517,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-02-04T10:39:00Z,Switzerland
12413,44.00555555555555,28,563.9,1,0.5406698564593302,0.4920868605079131,0.5568641884431358,0.3642287951648438,-0.2660676221576875,-0.16063744559499038,3,3,3,57.359027777777776,10,194.20000000000002,1,0.5086492454913507,0.3868237026131763,0.38167096061832906,0.4910516475468626,-0.29423828084028936,-0.18570047275316945,3,2,2,2011-04-17T15:33:00Z,France
12414,25.03472222222222,18,562.41,1,0.6731689363268311,0.347073978652926,0.555391976444608,0.7263362061213254,-0.37035219473932085,-0.1609988815020251,4,2,3,208.11527777777778,0,0,0,0.2539565697460434,0,0,-0.8453317552459617,-0.3544991179341616,-0.21473405243780438,2,1,1,2011-05-06T14:51:00Z,Others
12415,11.061111111111112,275,50883.9,1,0.8660287081339713,0.9845417740154582,0.9985277880014722,0.9930587086202758,2.3097613206086565,12.045708085940145,5,5,5,15.135416666666666,439,74030.63,1,0.7633419212366581,0.9882223040117777,0.9985277880014722,0.8653441435121547,2.290951630486829,10.853104233909905,4,5,5,2011-05-20T14:13:00Z,Others
12417,33.105555555555554,69,1461.08,1,0.6058152373941847,0.784320942215679,0.826278984173721,0.5722834815391368,0.16149912542700925,0.056995485326764246,4,4,5,30.06597222222222,103,1818.29,1,0.6341553183658447,0.8347442031652558,0.8391608391608392,0.7329917757733668,0.26618750413272235,0.05710666643333281,4,5,5,2011-04-28T13:09:00Z,Spain
12421,127.02222222222223,11,157.45000000000002,1,0.14464482885535518,0.20058888479941112,0.1347073978652926,-1.2203589614564918,-0.4433513955464642,-0.25923182439650977,1,2,1,6.354166666666667,34,649.59,1,0.8873757821126242,0.5782112624217888,0.6047110783952889,0.9431858035148046,-0.14961227181499603,-0.11761807392419983,5,3,4,2011-01-24T15:09:00Z,Spain
12422,132.26944444444445,13,238.5,1,0.13139492086860508,0.23776223776223776,0.24254692675745307,-1.3205157663904978,-0.42249448103013754,-0.23957116650042623,1,2,2,86.32569444444445,26,565.0600000000001,1,0.4262053735737946,0.5222672064777328,0.5715863084284137,0.23427574228545228,-0.1978209414900938,-0.13025560477251183,3,3,3,2011-01-19T09:13:00Z,Others
12423,8.203472222222222,91,1366.77,1,0.8943687891056312,0.8516746411483254,0.812661023187339,1.0476041363999786,0.3909251851066026,0.034118290432505936,5,5,5,91.3625,17,283.9,1,0.41626794258373206,0.451232977548767,0.4284136915715863,0.1896268249268743,-0.2520556948745788,-0.1722900088102665,3,3,3,2011-05-23T10:48:00Z,Belgium
12426,2.1354166666666665,30,582.73,1,0.9779168200220831,0.520426941479573,0.5668016194331984,1.1634286680984096,-0.24521070764136083,-0.15606976899803474,5,3,3,185.21597222222223,0,0,0,0.2992270887007729,0,0,-0.6423401586791465,-0.3544991179341616,-0.21473405243780438,2,1,1,2011-05-29T12:26:00Z,Germany
12427,179.20625,10,303.5,1,0.02318733897681266,0.1785057048214943,0.31947000368053,-2.216426074580616,-0.4537798528046275,-0.2238038282740792,1,1,2,12.361805555555556,21,522.3,1,0.8019874861980125,0.4825174825174825,0.5561280824438719,0.889930904291165,-0.22795136003702993,-0.1366483744291287,5,3,3,2010-12-03T10:44:00Z,Germany
12428,50.234027777777776,235,6310.54,1,0.49135075450864923,0.9731321310268679,0.9779168200220831,0.24534229656067497,1.892623030282123,1.2333505012520103,3,5,5,16.385416666666668,59,1645.92,1,0.7419948472580051,0.7162311372837689,0.8174457121825542,0.8542634801665817,0.001039820919684554,0.031336748151970704,4,4,5,2011-04-11T10:04:00Z,Others
12429,35.16458333333333,41,1719.48,1,0.5877806404122193,0.6186970923813029,0.8649245491350754,0.5329816119481723,-0.13049767780156413,0.1196767191373501,3,4,5,0.010416666666666666,56,2030.92,1,1,0.7026131762973868,0.8590357011409643,0.9994201699935873,-0.017038430208477114,0.08889559562150957,5,4,5,2011-04-26T11:44:00Z,Others
12431,8.26875,131,3158.53,1,0.8906882591093117,0.9112992270887008,0.9370629370629371,1.0463581412088991,0.8080634754331361,0.4687534587469614,5,5,5,26.2375,104,3328.92,1,0.6621273463378726,0.8373205741626795,0.9274935590725064,0.7669293852312244,0.2722135878421096,0.28295113851881204,4,5,5,2011-05-23T09:14:00Z,Others
12433,173.95277777777778,147,3787.12,1,0.049687154950312847,0.9271255060728745,0.9554655870445344,-2.116149972234698,0.9749187915637494,0.6212333223731075,1,5,5,0.14722222222222223,207,6950.06,1,0.9926389400073611,0.9447920500552079,0.9757085020242915,0.9982074529496551,0.8929002099089935,0.824324242222308,5,5,5,2010-12-08T16:49:00Z,Others
12434,68.10833333333333,16,286.25,1,0.3868237026131763,0.3021715126978285,0.2948104527051896,-0.09583504623926953,-0.3912091092556475,-0.22798823726491743,2,2,2,75.2076388888889,34,519.89,1,0.45270518954729483,0.5782112624217888,0.5542878174457122,0.33283208682024273,-0.14961227181499603,-0.137008677863938,3,3,3,2011-03-24T13:05:00Z,Others
12435,75.33402777777778,19,3978.9900000000002,1,0.3378726536621273,0.3617960986382039,0.9602502760397498,-0.23375610967737595,-0.3599237374811575,0.6677760790729415,2,2,5,70.3548611111111,17,3850.9,1,0.4637467795362532,0.451232977548767,0.9436878910563121,0.3758496842973893,-0.2520556948745788,0.36098897540751307,3,3,5,2011-03-17T07:40:00Z,Others
12437,6.23125,75,1975.09,1,0.9260213470739787,0.8078763341921237,0.8862716231137284,1.0852490974921671,0.22406986897598927,0.18168117027637423,5,5,5,0.034722222222222224,121,2810.42,1,0.9992638940007361,0.868237026131763,0.9057784320942216,0.9992047126507566,0.3746570109016924,0.20543357380983565,5,5,5,2011-05-25T10:08:00Z,France
12441,174.20555555555555,11,173.55,1,0.04195804195804196,0.20058888479941112,0.15863084284136916,-2.1209748897831333,-0.4433513955464642,-0.25532637600506075,1,2,1,357.2861111111111,0,0,0,0.021347073978652927,0,0,-2.167661183362151,-0.3544991179341616,-0.21473405243780438,1,1,1,2010-12-08T10:45:00Z,France
12447,51.09444444444444,26,476.49,1,0.4854619065145381,0.4681634155318366,0.5009201324990799,0.22891901952080818,-0.2869245366740142,-0.1818408768929134,3,3,3,234.175,0,0,0,0.20279720279720279,0,0,-1.076338962304834,-0.3544991179341616,-0.21473405243780438,2,1,1,2011-04-10T13:25:00Z,Belgium
12451,25.92152777777778,195,5307.82,1,0.6543982333456018,0.9591461170408538,0.972764078027236,0.7094092288978306,1.4754847399555895,0.9901162645393531,4,5,5,1.3729166666666666,159,3727.7,1,0.9532572690467427,0.916451969083548,0.9403754140596245,0.9873422469469127,0.6036481918584068,0.34257014421726056,5,5,5,2011-05-05T17:34:00Z,Switzerland
12455,102.94166666666666,42,1698.9,1,0.22745675377254324,0.6290025763709974,0.8619801251380199,-0.7607192886280651,-0.1200692205434008,0.11468453728045438,2,4,5,64.0875,48,767.96,1,0.48509385351490614,0.6617592933382407,0.6407802723592197,0.43140689912727576,-0.0652470998835749,-0.09992134463856525,3,4,4,2011-02-17T17:05:00Z,Others
12456,62.27013888888889,41,940.17,1,0.41479573058520425,0.6186970923813029,0.7173352962826647,0.015601991754402876,-0.13049767780156413,-0.06936396321918105,3,4,4,35.12222222222222,84,2240.87,1,0.6061832903938167,0.791313949208686,0.8785425101214575,0.6881704925405243,0.15169191365436513,0.12028385542989833,4,4,5,2011-03-30T09:12:00Z,Switzerland
12457,41.22986111111111,25,1067.25,1,0.5634891424365108,0.45675377254324623,0.749355907250644,0.4172101013217021,-0.2973529939321775,-0.038537604114501287,3,3,4,57.18333333333333,37,1295.98,1,0.5112256164887744,0.6013986013986014,0.7662863452337136,0.4926090963393237,-0.13153402068683437,-0.020980506610342106,3,4,4,2011-04-20T10:10:00Z,Switzerland
12458,92.1986111111111,19,441.92,1,0.2631578947368421,0.3617960986382039,0.4777327935222672,-0.555660292819559,-0.3599237374811575,-0.19022667508498747,2,2,3,62.09166666666667,19,505.48,1,0.4950312845049687,0.4700036805299963,0.5472948104527052,0.44909902493570725,-0.24000352745580436,-0.13916302329779787,3,3,3,2011-02-28T10:55:00Z,Switzerland
12462,111.03958333333334,40,762.11,1,0.20058888479941112,0.610967979389032,0.6540301803459698,-0.9152889686618721,-0.14092613505972748,-0.11255676698200191,2,4,4,9.35138888888889,22,427.47999999999996,1,0.8325358851674641,0.49135075450864923,0.5160103054839897,0.9166168351817531,-0.2219252763276427,-0.15082429629162653,5,3,3,2011-02-09T14:44:00Z,Spain
12463,14.235416666666667,38,647.9499999999999,1,0.7960986382039014,0.5885167464114832,0.6076555023923444,0.9324688786370384,-0.16178304957605413,-0.1402490643961524,4,3,4,44.16180555555555,45,696.83,1,0.5645933014354066,0.6474052263525948,0.6209054103790946,0.6080388287797893,-0.08332535101173658,-0.11055552858793745,3,4,4,2011-05-17T10:02:00Z,Belgium
12464,8.161111111111111,15,544.85,1,0.895841001104159,0.2804563857195436,0.5454545454545454,1.0484127077473813,-0.40163756651381083,-0.16525848856748132,5,2,3,1.1694444444444445,14,667.1999999999999,1,0.9676113360323887,0.4206845785793154,0.611336032388664,0.9891459327026088,-0.2701339460027405,-0.11498531729059315,5,3,4,2011-05-23T11:49:00Z,Belgium
12468,124.09166666666667,12,220.59,1,0.15752668384247331,0.2215679057784321,0.2208317997791682,-1.1644217305378173,-0.43292293828830086,-0.24391567461787048,1,2,2,178.25069444444443,26,508.95000000000005,1,0.3084284136915716,0.5222672064777328,0.5491350754508649,-0.5805962401479815,-0.1978209414900938,-0.13864424615307241,2,3,3,2011-01-27T13:29:00Z,Germany
12471,18.3125,179,8397.32,1,0.7581891792418108,0.9499447920500552,0.986382039013618,0.8546472002665316,1.3086294238249763,1.7395499791593412,4,5,5,1.1916666666666667,243,9188.22,1,0.9654030180345969,0.9617224880382775,0.9830695620169304,0.9889489431320209,1.1098392234469336,1.1589369956052251,5,5,5,2011-05-13T08:11:00Z,Germany
12472,75.12569444444445,138,3048.84,1,0.340080971659919,0.9175561280824439,0.9344865660655134,-0.22977952928031387,0.8810626762402795,0.44214546905391505,2,5,5,23.15,201,3523.27,1,0.6786897313213103,0.9411115200588884,0.9330143540669856,0.7942986236947895,0.8567437076526702,0.3120071437284351,4,5,5,2011-03-17T12:40:00Z,Germany
12474,8.13125,152,2719.13,1,0.8980493191019506,0.9322782480677217,0.9223408170776591,1.0489826842709602,1.0270610778545661,0.36216625233685523,5,5,5,8.123611111111112,272,4656.66,1,0.861612072138388,0.9705557600294442,0.9576739050423261,0.927500508956738,1.284595651019163,0.4814529155037614,5,5,5,2011-05-23T12:32:00Z,Germany
12476,25.93611111111111,85,2445.1,1,0.6532940743467059,0.8384247331615753,0.9105631210894369,0.7091308682700365,0.3283544415576226,0.29569358011891855,4,5,5,6.20625,148,4371.32,1,0.895472948104527,0.9039381670960618,0.9528892160471107,0.9444970153440307,0.5373612710551474,0.43879358683633746,5,5,5,2011-05-05T17:13:00Z,Germany
12477,47.07083333333333,109,4576.97,1,0.5196908354803091,0.8899521531100478,0.9665071770334929,0.30572004225606897,0.5786374157535427,0.8128307392666494,3,5,5,13.323611111111111,191,8642.77,1,0.7839528892160471,0.9381670960618329,0.9804931910195068,0.8814049494391547,0.796482870558798,1.0773903115733812,4,5,5,2011-04-14T13:59:00Z,Germany
12480,75.09583333333333,77,1587.27,1,0.3408170776591829,0.8148693411851307,0.8439455281560545,-0.22920955275673482,0.24492678349231595,0.08760595318496017,2,5,5,19.114583333333332,77,1694.36,1,0.7280088332719912,0.7747515642252485,0.8240706661759293,0.8300706985287476,0.10950932768865457,0.03857869768813812,4,4,5,2011-03-17T13:23:00Z,Germany
12481,12.301388888888889,128,3100.55,1,0.8259109311740891,0.9090909090909091,0.9359587780640413,0.9693847999897656,0.7767781036586461,0.4546889930490598,5,5,5,13.380555555555556,89,2495.77,1,0.7821126242178874,0.8078763341921237,0.8921604711078396,0.880900163664523,0.18182233220130126,0.1583922975597307,4,5,5,2011-05-19T08:27:00Z,Germany
12483,13.11875,28,994.6600000000001,1,0.819285977180714,0.4920868605079131,0.7320574162679426,0.9537833495652916,-0.2660676221576875,-0.056146082296817154,5,3,4,8.024305555555555,47,1490.32,1,0.8660287081339713,0.6547662863452337,0.7938903202061097,0.928380806100303,-0.07127318359296213,0.008074003564281732,5,4,4,2011-05-18T12:50:00Z,Others
12484,144.0673611111111,98,1138.67,1,0.10379094589620906,0.8675009201324991,0.7673905042326095,-1.5457095142761286,0.463924385913746,-0.021212938020259628,1,5,4,23.25,248,3403.05,1,0.6753772543246227,0.9642988590357011,0.9289657710710342,0.7934121706271438,1.1399696419938696,0.2940338329679469,4,5,5,2011-01-07T14:04:00Z,Spain
12489,144.1027777777778,15,334.93,1,0.10268678689731321,0.2804563857195436,0.3809348546190651,-1.5463855329436296,-0.40163756651381083,-0.21617971380555473,1,2,2,327.18333333333334,0,0,0,0.048582995951417005,0,0,-1.9008141863044312,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-01-07T13:13:00Z,France
12490,22.245833333333334,60,1195.72,1,0.6934118513065881,0.7397865292602135,0.7824806772175193,0.7795693623699976,0.06764301010353924,-0.007374066546211955,4,4,4,8.2625,159,3759.91,1,0.8505704821494295,0.916451969083548,0.9411115200588884,0.9262693241405633,0.6036481918584068,0.34738565194971216,5,5,5,2011-05-09T09:47:00Z,France
12493,5.033333333333333,12,232.5,1,0.9543614280456386,0.2215679057784321,0.23629002576370997,1.1081144347752747,-0.43292293828830086,-0.2410266131059352,5,2,2,156.30555555555554,10,201.24,1,0.3349282296650718,0.3868237026131763,0.3849834376150166,-0.3860628832682868,-0.29423828084028936,-0.18464796811372647,2,2,2,2011-05-26T14:53:00Z,France
12494,4.0777777777777775,41,715.64,1,0.9687154950312845,0.6186970923813029,0.6359955833640044,1.1263536835297998,-0.13049767780156413,-0.1238292009416688,5,4,4,6.335416666666666,36,530.46,1,0.8884799411115201,0.5910931174089069,0.5590725064409275,0.9433520134649883,-0.13756010439622157,-0.1354284258697743,5,3,3,2011-05-27T13:49:00Z,France
12500,74.24027777777778,18,1210.2,1,0.34560176665439823,0.347073978652926,0.7850570482149429,-0.21287906259279954,-0.37035219473932085,-0.0038615887382503302,2,2,4,14.053472222222222,43,3047.62,1,0.7802723592197276,0.6370997423629002,0.9179241810820759,0.8749350732301562,-0.09537751843051101,0.2408958039910684,4,4,5,2011-03-18T09:55:00Z,Germany
12501,144.1340277777778,149,2169.39,1,0.10195068089804932,0.9289657710710342,0.8984173721015827,-1.546982020003189,0.9957757060800762,0.22881338285143935,1,5,5,327.21458333333334,0,0,0,0.04784688995215311,0,0,-1.9010912028880707,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-01-07T12:28:00Z,Germany
12502,25.306944444444444,77,1842.65,1,0.6577107103422893,0.8148693411851307,0.8800147221199853,0.7211401410691642,0.24492678349231595,0.14955461220410654,4,5,5,86.23958333333333,70,1881.22,1,0.42730953257269044,0.7548767022451233,0.8439455281560545,0.23503907687148073,0.067326741722944,0.06651492168335381,3,4,5,2011-05-06T08:19:00Z,Spain
12506,40.28263888888889,23,73.5,1,0.5726904674273096,0.42767758557232244,0.022451232977548766,0.4352902868603448,-0.31820990844850416,-0.2795959481519226,3,3,1,223.36319444444445,0,0,0,0.22892896577107102,0,0,-0.980497380289709,-0.3544991179341616,-0.21473405243780438,2,1,1,2011-04-21T08:54:00Z,France
12507,106.26180555555555,13,446.16,1,0.21089436878910564,0.23776223776223776,0.4799411115200589,-0.824092724889246,-0.42249448103013754,-0.18919815948376115,2,2,3,125.01944444444445,8,858.65,1,0.3706293706293706,0.368052999631947,0.6632315053367684,-0.10872619157675802,-0.3062904482590638,-0.08636287223074064,2,2,4,2011-02-14T09:24:00Z,Spain
12509,92.03888888888889,7,176.5,1,0.2646301067353699,0.11225616488774383,0.16304747883695253,-0.5526115811818114,-0.48506522457911755,-0.25461078142401883,2,1,1,275.11944444444447,0,0,0,0.12182554287817446,0,0,-1.4392922461131568,-0.3544991179341616,-0.21473405243780438,1,1,1,2011-02-28T14:45:00Z,France
12510,133.0673611111111,29,681.05,1,0.1306588148693412,0.5049687154950313,0.6201693043798306,-1.3357460693112457,-0.25563916489952415,-0.13221985062242794,1,3,4,133.30694444444444,4,301.52,1,0.36290025763709977,0.3297754876702245,0.43798306956201694,-0.18219098955790655,-0.33039478309661274,-0.1696557571416606,2,2,3,2011-01-18T14:04:00Z,Spain
